"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.841409992E1;1.977170192E-2;5.662918724E-2;1.139213026E-2;6.105379330E-2
1.842409492E1;6.494158901E-2;5.059160817E-2;2.232349992E-2;8.529513145E-2
1.843408992E1;7.933421798E-2;5.443246141E-2;3.324551404E-2;1.017942788E-1
1.844408492E1;1.630020998E-2;7.857068125E-2;1.183359504E-2;8.111154523E-2
1.845408092E1;-2.606147870E-2;7.447576649E-2;2.604057491E-2;8.309002352E-2
1.846407592E1;-1.279085733E-2;1.672775108E-2;2.171129644E-2;3.024572830E-2
1.847407092E1;-2.504954495E-2;-1.427776773E-2;3.085751116E-2;4.223174574E-2
1.848406692E1;-4.040842630E-2;-2.113066792E-2;1.604300559E-2;4.833967388E-2
1.849406192E1;-3.667154387E-3;-4.453597583E-2;3.616502881E-3;4.483280336E-2
1.850405692E1;-2.394142449E-2;-6.343523663E-2;2.846483052E-2;7.353548551E-2
1.851405292E1;-4.064816214E-2;-4.002039045E-2;2.157856464E-2;6.098802497E-2
1.852404792E1;-1.458909541E-2;-1.968044881E-2;1.319599628E-2;2.782617631E-2
1.853404292E1;4.588953316E-2;-4.092948630E-2;2.906241596E-2;6.801247036E-2
1.854403792E1;4.749978326E-2;-1.365938812E-2;2.681825459E-2;5.623190441E-2
1.855403392E1;2.509880774E-2;1.225978397E-2;2.573944330E-3;2.805133940E-2
1.856402892E1;1.950865030E-2;2.971368615E-2;1.981036663E-3;3.560077369E-2
1.857402392E1;2.927657023E-2;5.031035710E-2;9.615161419E-3;5.899746541E-2
1.858401992E1;2.241084270E-2;6.850115463E-2;-1.403390229E-2;7.342754572E-2
1.859401492E1;6.130067401E-2;5.345667075E-2;2.383617461E-2;8.475583462E-2
1.860400992E1;3.927238539E-2;4.609827876E-2;-2.223111391E-3;6.059961867E-2
1.861400592E1;3.958784267E-2;2.749408308E-2;1.185230613E-2;4.963465576E-2
1.862400092E1;3.824400634E-2;4.203417152E-4;4.793605864E-2;6.132410966E-2
1.863399592E1;4.893812522E-2;-4.098287869E-2;3.920558095E-3;6.395238246E-2
1.864399092E1;-1.998571001E-2;-3.430155773E-2;5.418030024E-3;4.006720001E-2
1.865398692E1;-2.333353333E-2;-4.065784659E-2;3.820629179E-2;6.047507751E-2
1.866398192E1;-3.789397739E-2;-5.206145201E-2;3.341976106E-2;7.254811326E-2
1.867397692E1;-3.775159769E-2;-1.533629648E-2;2.532955348E-2;4.797886407E-2
1.868397292E1;-1.486135639E-2;-1.824550554E-3;1.890755653E-2;2.411813825E-2
1.869396792E1;1.276512958E-2;5.587014556E-4;4.255311191E-2;4.443003504E-2
1.870396292E1;-2.300872050E-2;3.072393883E-2;3.970844150E-2;5.522790927E-2
1.871395892E1;-3.576157093E-3;4.311897621E-2;5.416860580E-3;4.360478629E-2
1.872395392E1;-1.336710043E-2;4.675119348E-2;1.429819643E-2;5.068325056E-2
1.873394892E1;1.169793963E-2;6.266654704E-2;-8.678437471E-3;6.433702811E-2
1.874394392E1;4.940078616E-2;3.367254350E-2;-1.177570760E-2;6.093394086E-2
1.875393992E1;5.621140368E-2;2.071756214E-2;-6.932458878E-3;6.030753080E-2
1.876393492E1;3.809519470E-2;3.355128687E-2;-1.004844010E-2;5.174846720E-2
1.877392992E1;1.227410965E-2;-3.666650064E-2;2.652180076E-2;4.688807900E-2
1.878392592E1;1.211813517E-2;-6.489316676E-2;2.085701823E-2;6.923140546E-2
1.879392092E1;1.137941256E-2;-1.428792726E-2;3.149953544E-2;3.641231425E-2
1.880391592E1;4.645276621E-2;-1.625208009E-2;5.766524076E-3;4.955040258E-2
1.881391092E1;6.951908179E-2;-4.037780151E-2;2.463724315E-2;8.408485795E-2
1.882390692E1;1.936539352E-2;1.773153529E-2;4.050015450E-2;4.826684498E-2
1.883390192E1;-1.230955839E-2;1.667892683E-2;5.560526669E-2;5.934355493E-2
1.884389692E1;-4.322334900E-3;2.520752940E-2;2.685158372E-2;3.708247114E-2
1.885389292E1;2.062605321E-3;2.211574104E-2;1.396607459E-2;2.623759863E-2
1.886388792E1;-2.330064274E-2;2.023001399E-2;3.600715399E-3;3.106667941E-2
1.887388292E1;-5.965782568E-2;4.208686955E-2;2.256498992E-2;7.641687984E-2
1.888387892E1;7.605400309E-3;4.900529511E-2;-2.457000017E-3;4.965277346E-2
1.889387392E1;2.908843607E-2;-1.665561106E-2;2.026060224E-3;3.358052133E-2
1.890386892E1;1.510686636E-2;-2.499713928E-2;9.188314676E-3;3.061861378E-2
1.891386392E1;4.531138971E-2;-1.355117809E-2;3.016929388E-2;5.609761812E-2
1.892385992E1;5.535829492E-2;-3.542670820E-2;3.254852593E-2;7.334165945E-2
1.893385492E1;5.045204245E-2;-2.544335492E-2;4.452713192E-2;7.194051969E-2
1.894384992E1;2.701830246E-2;-1.345013089E-2;2.972198188E-2;4.235907100E-2
1.895384592E1;3.565997556E-2;-8.917880952E-3;4.020720899E-2;5.447735412E-2
1.896384092E1;2.627928749E-2;-9.576569796E-3;1.672479093E-2;3.258880592E-2
1.897383592E1;6.841242313E-4;-7.821052931E-3;4.942066669E-3;9.276902386E-3
1.898383192E1;-1.308965005E-2;2.124414045E-2;-1.122548461E-2;2.736172412E-2
1.899382692E1;-6.325956434E-4;4.723402731E-2;-4.295364618E-3;4.743314949E-2
1.900382192E1;1.246275544E-2;4.598429460E-2;1.739137352E-2;5.071819689E-2
1.901381792E1;7.254275009E-3;5.817047674E-2;2.872795522E-2;6.528188326E-2
1.902381292E1;-2.231736034E-2;5.359082781E-2;3.950495839E-2;7.021882323E-2
1.903380792E1;-2.317989774E-2;2.802526608E-2;4.939143062E-3;3.670311066E-2
1.904380292E1;-1.952758066E-2;-1.585827012E-2;5.676944733E-2;6.209332724E-2
1.905379892E1;1.979664760E-1;-1.204118216E-1;2.253885287E-1;3.232486988E-1
1.906379392E1;-1.675219975E-2;1.165832109E-1;-1.671695566E-1;2.044943567E-1
1.907378892E1;2.787989699E-1;-3.739952222E-2;4.856697321E-2;2.854581244E-1
1.908378492E1;-1.637022308E-1;-5.457988434E-2;-4.095272899E-2;1.773541941E-1
1.909377992E1;-1.315262456E-1;1.460353073E-2;-1.942760789E-1;2.350651213E-1
1.910377492E1;9.583856888E-2;3.092628904E-3;2.489159703E-2;9.906657984E-2
